Query,IndexStrategy1,IndexStrategy2,t_stat,p_value
query_5,expression_indexes,covering_indexes,-9.3506107389377,6.89045961535283e-11
query_6,no_indexes,single_column_indexes,20.409342651340047,1.579920715092223e-27
query_6,no_indexes,composite_indexes,28.225678121980874,7.541634428323931e-25
query_6,no_indexes,partial_indexes,30.01869591260145,3.56520520744552e-24
query_6,no_indexes,expression_indexes,44.60038732935112,9.32302693768203e-29
query_6,no_indexes,covering_indexes,22.80791481138765,1.0708217842098743e-24
query_6,single_column_indexes,composite_indexes,3.4352721714237515,0.001524314571055882
query_6,single_column_indexes,partial_indexes,4.912645761853662,2.7240052960729498e-05
query_6,single_column_indexes,expression_indexes,22.585293252625064,2.1417046795166125e-20
query_6,single_column_indexes,covering_indexes,-1.3704408772566532,0.17728894731371198
query_6,composite_indexes,partial_indexes,3.55232820811145,0.0008912596894512961
