Query,IndexStrategy1,IndexStrategy2,t_stat,p_value
query_5,expression_indexes,covering_indexes,2.806326282793893,0.0068204747083135
query_6,no_indexes,single_column_indexes,1.9185758859080104,0.0603967632205429
query_6,no_indexes,composite_indexes,5.8097500044111525,7.613398610616896e-07
query_6,no_indexes,partial_indexes,0.12208006665416059,0.903258300836131
query_6,no_indexes,expression_indexes,0.05979840572692269,0.9525271467740142
query_6,no_indexes,covering_indexes,5.327139775076531,1.9886601808739793e-06
query_6,single_column_indexes,composite_indexes,4.6153391961352215,2.7737803122556935e-05
query_6,single_column_indexes,partial_indexes,-1.7301935642973338,0.08949995165413062
query_6,single_column_indexes,expression_indexes,-2.0497806029362793,0.045006461041865876
query_6,single_column_indexes,covering_indexes,4.066920868041015,0.00014561202610212801
query_6,composite_indexes,partial_indexes,-5.4671856870092475,2.4974121495181473e-06
