Query,RunNumber,ExecutionTime_ms,Configuration,IndexStrategy,DataSetSize
query_1,12,2917.709,Baseline,composite_indexes,Large
query_1,13,3328.168,Baseline,composite_indexes,Large
query_1,14,2963.351,Baseline,composite_indexes,Large
query_1,15,2944.989,Baseline,composite_indexes,Large
query_1,16,3025.376,Baseline,composite_indexes,Large
query_1,17,3041.371,Baseline,composite_indexes,Large
query_1,18,2939.198,Baseline,composite_indexes,Large
query_1,19,3057.365,Baseline,composite_indexes,Large
query_1,20,3187.349,Baseline,composite_indexes,Large
query_1,21,2957.683,Baseline,composite_indexes,Large
query_1,22,3337.281,Baseline,composite_indexes,Large
query_1,23,3149.183,Baseline,composite_indexes,Large
query_1,24,3066.923,Baseline,composite_indexes,Large
query_1,25,2779.485,Baseline,composite_indexes,Large
query_1,26,3475.504,Baseline,composite_indexes,Large
query_1,27,3234.208,Baseline,composite_indexes,Large
query_1,28,3002.347,Baseline,composite_indexes,Large
query_1,29,2843.151,Baseline,composite_indexes,Large
query_1,30,3684.648,Baseline,composite_indexes,Large
query_2,1,103.821,Baseline,composite_indexes,Large
query_2,2,103.821,Baseline,composite_indexes,Large
query_2,3,131.48,Baseline,composite_indexes,Large
query_2,4,103.134,Baseline,composite_indexes,Large
query_2,5,140.356,Baseline,composite_indexes,Large
query_2,6,133.456,Baseline,composite_indexes,Large
query_2,7,132.058,Baseline,composite_indexes,Large
query_2,8,117.95,Baseline,composite_indexes,Large
query_2,9,90.028,Baseline,composite_indexes,Large
query_2,10,104.893,Baseline,composite_indexes,Large
query_2,11,99.417,Baseline,composite_indexes,Large
query_2,12,98.102,Baseline,composite_indexes,Large
query_2,13,100.86,Baseline,composite_indexes,Large
query_2,14,104.508,Baseline,composite_indexes,Large
query_2,15,133.351,Baseline,composite_indexes,Large
query_2,16,100.826,Baseline,composite_indexes,Large
query_2,17,121.553,Baseline,composite_indexes,Large
query_2,18,132.068,Baseline,composite_indexes,Large
query_2,19,98.563,Baseline,composite_indexes,Large
query_2,20,93.26,Baseline,composite_indexes,Large
query_2,21,108.465,Baseline,composite_indexes,Large
query_2,22,96.996,Baseline,composite_indexes,Large
query_2,23,130.525,Baseline,composite_indexes,Large
query_2,24,101.422,Baseline,composite_indexes,Large
query_2,25,97.189,Baseline,composite_indexes,Large
query_2,26,97.511,Baseline,composite_indexes,Large
query_2,27,94.738,Baseline,composite_indexes,Large
query_2,28,94.187,Baseline,composite_indexes,Large
query_2,29,140.094,Baseline,composite_indexes,Large
query_2,30,135.917,Baseline,composite_indexes,Large
query_3,1,169.208,Baseline,composite_indexes,Large
query_3,2,186.601,Baseline,composite_indexes,Large
query_3,3,180.351,Baseline,composite_indexes,Large
query_3,4,168.478,Baseline,composite_indexes,Large
query_3,5,208.109,Baseline,composite_indexes,Large
query_3,6,222.436,Baseline,composite_indexes,Large
query_3,7,207.487,Baseline,composite_indexes,Large
query_3,8,198.023,Baseline,composite_indexes,Large
query_3,9,190.146,Baseline,composite_indexes,Large
query_3,10,169.466,Baseline,composite_indexes,Large
query_3,11,198.932,Baseline,composite_indexes,Large
query_3,12,166.703,Baseline,composite_indexes,Large
query_3,13,215.898,Baseline,composite_indexes,Large
query_3,14,241.194,Baseline,composite_indexes,Large
query_3,15,180.306,Baseline,composite_indexes,Large
query_3,16,177.788,Baseline,composite_indexes,Large
query_3,17,171.159,Baseline,composite_indexes,Large
query_3,18,199.047,Baseline,composite_indexes,Large
query_3,19,184.841,Baseline,composite_indexes,Large
query_3,20,234.318,Baseline,composite_indexes,Large
query_3,21,176.517,Baseline,composite_indexes,Large
query_3,22,161.264,Baseline,composite_indexes,Large
query_3,23,184.841,Baseline,composite_indexes,Large
query_3,24,201.209,Baseline,composite_indexes,Large
query_3,25,167.772,Baseline,composite_indexes,Large
query_3,26,179.094,Baseline,composite_indexes,Large
query_3,27,232.201,Baseline,composite_indexes,Large
query_3,28,183.08,Baseline,composite_indexes,Large
query_3,29,198.487,Baseline,composite_indexes,Large
query_3,30,176.865,Baseline,composite_indexes,Large
query_4,1,1126.161,Baseline,composite_indexes,Large
query_4,2,1041.66,Baseline,composite_indexes,Large
query_4,3,1094.271,Baseline,composite_indexes,Large
query_4,4,1034.195,Baseline,composite_indexes,Large
query_4,5,1140.833,Baseline,composite_indexes,Large
query_4,6,1104.649,Baseline,composite_indexes,Large
query_4,7,1044.711,Baseline,composite_indexes,Large
query_4,8,1051.211,Baseline,composite_indexes,Large
query_4,9,1083.012,Baseline,composite_indexes,Large
query_4,10,1146.37,Baseline,composite_indexes,Large
query_4,11,1085.362,Baseline,composite_indexes,Large
query_4,12,1128.752,Baseline,composite_indexes,Large
query_4,13,1079.943,Baseline,composite_indexes,Large
query_4,14,1146.806,Baseline,composite_indexes,Large
query_4,15,1084.473,Baseline,composite_indexes,Large
query_4,16,1162.494,Baseline,composite_indexes,Large
query_4,17,1107.186,Baseline,composite_indexes,Large
query_4,18,1107.186,Baseline,composite_indexes,Large
query_4,19,1249.825,Baseline,composite_indexes,Large
query_4,20,1178.761,Baseline,composite_indexes,Large
query_4,21,1202.088,Baseline,composite_indexes,Large
query_4,22,1232.578,Baseline,composite_indexes,Large
query_4,23,1180.883,Baseline,composite_indexes,Large
query_4,24,1030.698,Baseline,composite_indexes,Large
query_4,25,1033.611,Baseline,composite_indexes,Large
query_4,26,1062.686,Baseline,composite_indexes,Large
query_4,27,1052.656,Baseline,composite_indexes,Large
query_4,28,1083.36,Baseline,composite_indexes,Large
query_4,29,1109.722,Baseline,composite_indexes,Large
query_4,30,1168.816,Baseline,composite_indexes,Large
query_5,1,10414.951,Baseline,composite_indexes,Large
query_5,2,11154.684,Baseline,composite_indexes,Large
