Query,RunNumber,ExecutionTime_ms,Configuration,IndexStrategy,DataSetSize
query_7,30,7050.035,High Memory,expression_indexes,Medium
query_1,1,131.345,High Memory,covering_indexes,Medium
query_1,2,131.516,High Memory,covering_indexes,Medium
query_1,3,131.049,High Memory,covering_indexes,Medium
query_1,4,135.608,High Memory,covering_indexes,Medium
query_1,5,132.962,High Memory,covering_indexes,Medium
query_1,6,141.001,High Memory,covering_indexes,Medium
query_1,7,134.158,High Memory,covering_indexes,Medium
query_1,8,130.638,High Memory,covering_indexes,Medium
query_1,9,131.733,High Memory,covering_indexes,Medium
query_1,10,132.677,High Memory,covering_indexes,Medium
query_1,11,130.427,High Memory,covering_indexes,Medium
query_1,12,129.796,High Memory,covering_indexes,Medium
query_1,13,131.523,High Memory,covering_indexes,Medium
query_1,14,131.658,High Memory,covering_indexes,Medium
query_1,15,131.362,High Memory,covering_indexes,Medium
query_1,16,130.988,High Memory,covering_indexes,Medium
query_1,17,132.508,High Memory,covering_indexes,Medium
query_1,18,132.343,High Memory,covering_indexes,Medium
query_1,19,131.954,High Memory,covering_indexes,Medium
query_1,20,131.658,High Memory,covering_indexes,Medium
query_1,21,131.45,High Memory,covering_indexes,Medium
query_1,22,130.874,High Memory,covering_indexes,Medium
query_1,23,131.323,High Memory,covering_indexes,Medium
query_1,24,131.582,High Memory,covering_indexes,Medium
query_1,25,132.743,High Memory,covering_indexes,Medium
query_1,26,130.36,High Memory,covering_indexes,Medium
query_1,27,132.501,High Memory,covering_indexes,Medium
query_1,28,140.738,High Memory,covering_indexes,Medium
query_1,29,132.13,High Memory,covering_indexes,Medium
query_1,30,132.246,High Memory,covering_indexes,Medium
query_2,1,7.606,High Memory,covering_indexes,Medium
query_2,2,7.873,High Memory,covering_indexes,Medium
query_2,3,7.807,High Memory,covering_indexes,Medium
query_2,4,7.604,High Memory,covering_indexes,Medium
query_2,5,7.842,High Memory,covering_indexes,Medium
query_2,6,7.678,High Memory,covering_indexes,Medium
query_2,7,7.641,High Memory,covering_indexes,Medium
query_2,8,7.762,High Memory,covering_indexes,Medium
query_2,9,7.65,High Memory,covering_indexes,Medium
query_2,10,7.378,High Memory,covering_indexes,Medium
query_2,11,7.802,High Memory,covering_indexes,Medium
query_2,12,7.54,High Memory,covering_indexes,Medium
query_2,13,7.983,High Memory,covering_indexes,Medium
query_2,14,7.979,High Memory,covering_indexes,Medium
query_2,15,8.035,High Memory,covering_indexes,Medium
query_2,16,7.526,High Memory,covering_indexes,Medium
query_2,17,8.09,High Memory,covering_indexes,Medium
query_2,18,7.394,High Memory,covering_indexes,Medium
query_2,19,7.303,High Memory,covering_indexes,Medium
query_2,20,7.349,High Memory,covering_indexes,Medium
query_2,21,7.787,High Memory,covering_indexes,Medium
query_2,22,7.705,High Memory,covering_indexes,Medium
query_2,23,7.546,High Memory,covering_indexes,Medium
query_2,24,7.562,High Memory,covering_indexes,Medium
query_2,25,7.678,High Memory,covering_indexes,Medium
query_2,26,7.785,High Memory,covering_indexes,Medium
query_2,27,7.531,High Memory,covering_indexes,Medium
query_2,28,7.77,High Memory,covering_indexes,Medium
query_2,29,7.601,High Memory,covering_indexes,Medium
query_2,30,7.594,High Memory,covering_indexes,Medium
query_3,1,21.132,High Memory,covering_indexes,Medium
query_3,2,20.101,High Memory,covering_indexes,Medium
query_3,3,20.013,High Memory,covering_indexes,Medium
query_3,4,20.519,High Memory,covering_indexes,Medium
query_3,5,19.954,High Memory,covering_indexes,Medium
query_3,6,20.377,High Memory,covering_indexes,Medium
query_3,7,20.856,High Memory,covering_indexes,Medium
query_3,8,20.007,High Memory,covering_indexes,Medium
query_3,9,20.731,High Memory,covering_indexes,Medium
query_3,10,19.811,High Memory,covering_indexes,Medium
query_3,11,20.842,High Memory,covering_indexes,Medium
query_3,12,19.378,High Memory,covering_indexes,Medium
query_3,13,19.97,High Memory,covering_indexes,Medium
query_3,14,19.785,High Memory,covering_indexes,Medium
query_3,15,21.042,High Memory,covering_indexes,Medium
query_3,16,20.604,High Memory,covering_indexes,Medium
query_3,17,20.041,High Memory,covering_indexes,Medium
query_3,18,20.071,High Memory,covering_indexes,Medium
query_3,19,19.896,High Memory,covering_indexes,Medium
query_3,20,20.44,High Memory,covering_indexes,Medium
query_3,21,19.908,High Memory,covering_indexes,Medium
query_3,22,19.786,High Memory,covering_indexes,Medium
query_3,23,20.071,High Memory,covering_indexes,Medium
query_3,24,21.159,High Memory,covering_indexes,Medium
query_3,25,20.928,High Memory,covering_indexes,Medium
query_3,26,20.19,High Memory,covering_indexes,Medium
query_3,27,19.379,High Memory,covering_indexes,Medium
query_3,28,19.807,High Memory,covering_indexes,Medium
query_3,29,19.771,High Memory,covering_indexes,Medium
query_3,30,19.758,High Memory,covering_indexes,Medium
query_4,1,210.494,High Memory,covering_indexes,Medium
query_4,2,204.228,High Memory,covering_indexes,Medium
query_4,3,209.123,High Memory,covering_indexes,Medium
query_4,4,207.545,High Memory,covering_indexes,Medium
query_4,5,206.653,High Memory,covering_indexes,Medium
query_4,6,210.058,High Memory,covering_indexes,Medium
query_4,7,204.616,High Memory,covering_indexes,Medium
query_4,8,203.529,High Memory,covering_indexes,Medium
query_4,9,221.971,High Memory,covering_indexes,Medium
query_4,10,204.47,High Memory,covering_indexes,Medium
query_4,11,204.053,High Memory,covering_indexes,Medium
query_4,12,210.711,High Memory,covering_indexes,Medium
query_4,13,206.567,High Memory,covering_indexes,Medium
query_4,14,208.162,High Memory,covering_indexes,Medium
query_4,15,209.046,High Memory,covering_indexes,Medium
query_4,16,204.192,High Memory,covering_indexes,Medium
query_4,17,204.703,High Memory,covering_indexes,Medium
query_4,18,207.293,High Memory,covering_indexes,Medium
query_4,19,206.653,High Memory,covering_indexes,Medium
query_4,20,214.746,High Memory,covering_indexes,Medium
query_4,21,202.238,High Memory,covering_indexes,Medium
query_4,22,201.459,High Memory,covering_indexes,Medium
query_4,23,206.263,High Memory,covering_indexes,Medium
query_4,24,203.559,High Memory,covering_indexes,Medium
query_4,25,202.263,High Memory,covering_indexes,Medium
query_4,26,212.565,High Memory,covering_indexes,Medium
query_4,27,205.184,High Memory,covering_indexes,Medium
query_4,28,207.084,High Memory,covering_indexes,Medium
query_4,29,205.028,High Memory,covering_indexes,Medium
query_4,30,206.738,High Memory,covering_indexes,Medium
query_5,1,8034.541,High Memory,covering_indexes,Medium
query_5,2,8378.084,High Memory,covering_indexes,Medium
query_5,3,8378.506,High Memory,covering_indexes,Medium
query_5,4,8225.832,High Memory,covering_indexes,Medium
query_5,5,7986.324,High Memory,covering_indexes,Medium
query_5,6,8046.955,High Memory,covering_indexes,Medium
query_5,7,7894.258,High Memory,covering_indexes,Medium
query_5,8,7909.636,High Memory,covering_indexes,Medium
query_5,9,7887.22,High Memory,covering_indexes,Medium
query_5,10,8031.87,High Memory,covering_indexes,Medium
query_5,11,8181.232,High Memory,covering_indexes,Medium
query_5,12,8112.906,High Memory,covering_indexes,Medium
query_5,13,8348.007,High Memory,covering_indexes,Medium
query_5,14,8050.313,High Memory,covering_indexes,Medium
query_5,15,7897.056,High Memory,covering_indexes,Medium
query_5,16,8142.938,High Memory,covering_indexes,Medium
query_5,17,7943.739,High Memory,covering_indexes,Medium
query_5,18,7927.116,High Memory,covering_indexes,Medium
query_5,19,8034.541,High Memory,covering_indexes,Medium
query_5,20,8173.446,High Memory,covering_indexes,Medium
query_5,21,8231.815,High Memory,covering_indexes,Medium
query_5,22,7946.653,High Memory,covering_indexes,Medium
query_5,23,7917.411,High Memory,covering_indexes,Medium
query_5,24,7959.389,High Memory,covering_indexes,Medium
query_5,25,8070.917,High Memory,covering_indexes,Medium
query_5,26,7906.868,High Memory,covering_indexes,Medium
query_5,27,8207.172,High Memory,covering_indexes,Medium
query_5,28,8037.211,High Memory,covering_indexes,Medium
query_5,29,7861.26,High Memory,covering_indexes,Medium
query_5,30,7886.326,High Memory,covering_indexes,Medium
query_6,1,3827.824,High Memory,covering_indexes,Medium
query_6,2,3824.467,High Memory,covering_indexes,Medium
query_6,3,3815.562,High Memory,covering_indexes,Medium
query_6,4,3843.466,High Memory,covering_indexes,Medium
query_6,5,3854.854,High Memory,covering_indexes,Medium
query_6,6,3882.206,High Memory,covering_indexes,Medium
query_6,7,3806.572,High Memory,covering_indexes,Medium
query_6,8,3820.6,High Memory,covering_indexes,Medium
query_6,9,3838.551,High Memory,covering_indexes,Medium
query_6,10,3786.138,High Memory,covering_indexes,Medium
query_6,11,3817.134,High Memory,covering_indexes,Medium
query_6,12,3824.789,High Memory,covering_indexes,Medium
query_6,13,3818.204,High Memory,covering_indexes,Medium
query_6,14,3802.465,High Memory,covering_indexes,Medium
query_6,15,3811.641,High Memory,covering_indexes,Medium
query_6,16,3852.18,High Memory,covering_indexes,Medium
query_6,17,3798.389,High Memory,covering_indexes,Medium
query_6,18,3804.339,High Memory,covering_indexes,Medium
query_6,19,3821.079,High Memory,covering_indexes,Medium
query_6,20,3842.786,High Memory,covering_indexes,Medium
query_6,21,3873.716,High Memory,covering_indexes,Medium
query_6,22,3820.84,High Memory,covering_indexes,Medium
query_6,23,3820.84,High Memory,covering_indexes,Medium
query_6,24,3806.37,High Memory,covering_indexes,Medium
query_6,25,3826.851,High Memory,covering_indexes,Medium
query_6,26,3820.166,High Memory,covering_indexes,Medium
query_6,27,3830.497,High Memory,covering_indexes,Medium
query_6,28,3811.985,High Memory,covering_indexes,Medium
query_6,29,3816.553,High Memory,covering_indexes,Medium
query_6,30,3820.438,High Memory,covering_indexes,Medium
query_7,1,675.046,High Memory,covering_indexes,Medium
query_7,2,675.318,High Memory,covering_indexes,Medium
query_7,3,682.153,High Memory,covering_indexes,Medium
query_7,4,676.666,High Memory,covering_indexes,Medium
query_7,5,668.98,High Memory,covering_indexes,Medium
query_7,6,668.919,High Memory,covering_indexes,Medium
query_7,7,676.947,High Memory,covering_indexes,Medium
query_7,8,674.447,High Memory,covering_indexes,Medium
query_7,9,669.23,High Memory,covering_indexes,Medium
query_7,10,675.624,High Memory,covering_indexes,Medium
query_7,11,670.758,High Memory,covering_indexes,Medium
query_7,12,681.406,High Memory,covering_indexes,Medium
query_7,13,677.198,High Memory,covering_indexes,Medium
query_7,14,672.854,High Memory,covering_indexes,Medium
query_7,15,677.357,High Memory,covering_indexes,Medium
query_7,16,671.13,High Memory,covering_indexes,Medium
query_7,17,677.588,High Memory,covering_indexes,Medium
query_7,18,674.773,High Memory,covering_indexes,Medium
query_7,19,674.486,High Memory,covering_indexes,Medium
query_7,20,675.695,High Memory,covering_indexes,Medium
query_7,21,677.028,High Memory,covering_indexes,Medium
query_7,22,681.501,High Memory,covering_indexes,Medium
query_7,23,674.428,High Memory,covering_indexes,Medium
query_7,24,670.188,High Memory,covering_indexes,Medium
query_7,25,671.574,High Memory,covering_indexes,Medium
query_7,26,675.046,High Memory,covering_indexes,Medium
query_7,27,681.38,High Memory,covering_indexes,Medium
query_7,28,673.919,High Memory,covering_indexes,Medium
query_7,29,672.385,High Memory,covering_indexes,Medium
query_7,30,671.117,High Memory,covering_indexes,Medium
